location_id,product_id,kpi_date,revenue,units_sold,avg_price,gross_margin_pct,units_per_day
3,144,2026-03-14,302.12,19,15.9,27.72,19
3,144,2026-03-15,887.36,40,22.18,45.82,40
3,144,2026-03-16,829.29,23,36.06,26.27,23
3,144,2026-03-17,290.26,9,32.25,28.92,9
3,186,2026-02-15,823.07,26,31.66,29.51,26
3,186,2026-02-16,803.21,21,38.25,34.65,21
3,186,2026-02-17,1458.92,69,21.14,43.65,69
3,186,2026-02-18,1084.68,66,16.43,35.05,66
3,186,2026-02-19,1709.96,95,18.0,35.28,95
3,186,2026-02-20,926.11,20,46.31,28.26,20
3,186,2026-02-21,1946.6,85,22.9,48.33,85
3,186,2026-02-22,1317.14,33,39.91,46.9,33
3,186,2026-02-23,1276.28,30,42.54,27.14,30
3,186,2026-02-24,110.65,2,55.32,26.32,2
3,186,2026-02-25,1521.36,67,22.71,47.55,67
3,186,2026-02-26,368.9,23,16.04,30.33,23
3,186,2026-02-27,1419.88,57,24.91,47.73,57
3,186,2026-02-28,1596.8,37,43.16,36.88,37
3,186,2026-03-01,1731.67,80,21.65,27.54,80
3,186,2026-03-02,1059.44,23,46.06,28.8,23
3,186,2026-03-03,687.22,21,32.72,40.46,21
3,186,2026-03-04,311.44,9,34.6,36.74,9
3,186,2026-03-05,1487.21,39,38.13,47.59,39
3,186,2026-03-06,1700.53,46,36.97,28.67,46
3,186,2026-03-07,1086.23,27,40.23,28.39,27
3,186,2026-03-08,986.66,39,25.3,29.26,39
3,186,2026-03-09,152.92,4,38.23,45.45,4
3,186,2026-03-10,1375.87,41,33.56,29.55,41
3,186,2026-03-11,1444.66,29,49.82,48.67,29
3,186,2026-03-12,1121.9,24,46.75,49.7,24
3,186,2026-03-13,1418.42,111,12.78,28.37,111
3,186,2026-03-14,701.96,27,26.0,28.74,27
3,186,2026-03-15,2430.52,58,41.91,41.72,58
3,186,2026-03-16,1621.74,71,22.84,42.79,71
3,186,2026-03-17,1763.72,132,13.36,40.07,132
3,167,2026-02-15,133.09,12,11.09,47.28,12
3,167,2026-02-16,67.1,4,16.77,46.28,4
3,167,2026-02-17,40.07,1,40.07,38.01,1
3,167,2026-02-18,134.08,4,33.52,47.65,4
3,167,2026-02-19,18.93,0,0.0,32.67,0
3,167,2026-02-20,81.45,2,40.73,26.01,2
3,167,2026-02-21,145.63,3,48.54,36.45,3
3,167,2026-02-22,26.83,0,0.0,28.27,0
3,167,2026-02-23,159.89,4,39.97,43.37,4
3,167,2026-02-24,13.09,0,0.0,47.61,0
3,167,2026-02-25,70.43,6,11.74,41.8,6
3,167,2026-02-26,94.13,4,23.53,45.08,4
3,167,2026-02-27,119.96,2,59.98,35.18,2
3,167,2026-02-28,78.57,1,78.57,42.98,1
3,167,2026-03-01,121.29,4,30.32,31.67,4
3,167,2026-03-02,138.81,2,69.41,27.12,2
3,167,2026-03-03,103.11,4,25.78,37.72,4
3,167,2026-03-04,23.28,0,0.0,45.16,0
3,167,2026-03-05,20.85,1,20.85,34.33,1
3,167,2026-03-06,25.74,0,0.0,44.47,0
3,167,2026-03-07,175.7,16,10.98,25.34,16
3,167,2026-03-08,166.2,3,55.4,40.44,3
3,167,2026-03-09,32.26,0,0.0,46.78,0
3,167,2026-03-10,62.34,1,62.34,44.65,1
3,167,2026-03-11,23.39,1,23.39,42.6,1
3,167,2026-03-12,38.19,0,0.0,27.03,0
3,167,2026-03-13,21.9,0,0.0,25.1,0
3,167,2026-03-14,154.64,8,19.33,26.25,8
3,167,2026-03-15,26.15,1,26.15,38.23,1
3,167,2026-03-16,81.6,4,20.4,49.7,4
3,167,2026-03-17,104.63,5,20.93,32.2,5
3,160,2026-02-15,1350.21,30,45.01,26.53,30
3,160,2026-02-16,400.28,39,10.26,29.4,39
3,160,2026-02-17,531.77,33,16.11,38.55,33
3,160,2026-02-18,1784.16,46,38.79,42.57,46
3,160,2026-02-19,295.0,16,18.44,33.04,16
3,160,2026-02-20,1823.74,110,16.58,40.88,110
3,160,2026-02-21,1288.57,37,34.83,37.67,37
3,160,2026-02-22,687.38,25,27.5,45.61,25
3,160,2026-02-23,1377.43,44,31.31,41.37,44
3,160,2026-02-24,1436.09,71,20.23,43.86,71
3,160,2026-02-25,224.05,17,13.18,33.61,17
3,160,2026-02-26,1081.2,31,34.88,45.44,31
3,160,2026-02-27,235.65,5,47.13,42.9,5
3,160,2026-02-28,203.42,5,40.68,27.21,5
3,160,2026-03-01,1473.68,31,47.54,34.04,31
3,160,2026-03-02,1258.83,33,38.15,26.65,33
3,160,2026-03-03,471.5,10,47.15,36.27,10
3,160,2026-03-04,1103.1,37,29.81,37.49,37
3,160,2026-03-05,1177.16,52,22.64,49.98,52
3,160,2026-03-06,424.85,12,35.4,26.07,12
3,160,2026-03-07,892.67,31,28.8,36.54,31
3,160,2026-03-08,2169.88,49,44.28,49.31,49
3,160,2026-03-09,895.35,19,47.12,36.3,19
3,160,2026-03-10,293.07,7,41.87,35.49,7
3,160,2026-03-11,143.52,9,15.95,32.92,9
3,160,2026-03-12,1865.45,52,35.87,34.99,52
3,160,2026-03-13,126.42,3,42.14,41.54,3
3,160,2026-03-14,461.4,13,35.49,29.6,13
3,160,2026-03-15,379.71,14,27.12,28.75,14
3,160,2026-03-16,641.7,59,10.88,34.81,59
3,160,2026-03-17,648.22,13,49.86,38.73,13
3,193,2026-02-15,127.98,4,32.0,43.09,4
3,193,2026-02-16,156.56,3,52.19,29.0,3
3,193,2026-02-17,425.07,34,12.5,49.04,34
3,193,2026-02-18,49.42,2,24.71,36.92,2
3,193,2026-02-19,135.1,6,22.52,48.58,6
3,193,2026-02-20,282.63,10,28.26,25.32,10
3,193,2026-02-21,135.0,8,16.87,40.76,8
3,193,2026-02-22,298.89,11,27.17,28.05,11
3,193,2026-02-23,66.53,3,22.18,43.12,3
3,193,2026-02-24,285.55,6,47.59,34.24,6
3,193,2026-02-25,337.06,26,12.96,36.18,26
3,193,2026-02-26,151.82,8,18.98,33.16,8
3,193,2026-02-27,92.05,2,46.02,32.81,2
3,193,2026-02-28,440.63,9,48.96,44.67,9
3,193,2026-03-01,306.36,9,34.04,33.28,9
3,193,2026-03-02,94.64,6,15.77,33.05,6
3,193,2026-03-03,232.32,4,58.08,30.72,4
3,193,2026-03-04,201.65,10,20.16,45.49,10
3,193,2026-03-05,153.13,5,30.63,25.48,5
3,193,2026-03-06,163.13,11,14.83,43.75,11
3,193,2026-03-07,255.33,19,13.44,37.27,19
3,193,2026-03-08,298.2,6,49.7,48.96,6
3,193,2026-03-09,114.7,4,28.67,44.44,4
3,193,2026-03-10,233.39,11,21.22,28.58,11
3,193,2026-03-11,280.65,22,12.76,31.16,22
3,193,2026-03-12,242.21,10,24.22,45.62,10
3,193,2026-03-13,189.42,11,17.22,31.82,11
3,193,2026-03-14,162.49,3,54.16,40.12,3
3,193,2026-03-15,243.77,5,48.75,41.15,5
3,193,2026-03-16,357.84,10,35.78,28.01,10
3,193,2026-03-17,298.67,7,42.67,29.87,7
3,182,2026-02-15,898.33,42,21.39,44.77,42
3,182,2026-02-16,456.78,10,45.68,25.27,10
3,182,2026-02-17,352.07,22,16.0,25.63,22
3,182,2026-02-18,729.7,18,40.54,26.97,18
3,182,2026-02-19,544.14,11,49.47,28.69,11
3,182,2026-02-20,604.77,18,33.6,39.85,18
3,182,2026-02-21,859.83,60,14.33,31.84,60
3,182,2026-02-22,386.52,10,38.65,36.33,10
3,182,2026-02-23,217.02,14,15.5,48.9,14
3,182,2026-02-24,168.15,3,56.05,38.81,3
3,182,2026-02-25,438.68,19,23.09,43.01,19
3,182,2026-02-26,467.29,13,35.95,41.16,13
3,182,2026-02-27,415.7,18,23.09,45.9,18
3,182,2026-02-28,125.91,5,25.18,39.14,5
3,182,2026-03-01,867.96,19,45.68,26.4,19
3,182,2026-03-02,834.49,54,15.45,26.6,54
3,182,2026-03-03,133.68,8,16.71,38.07,8
3,182,2026-03-04,738.45,38,19.43,43.87,38
3,182,2026-03-05,909.69,38,23.94,35.32,38
3,182,2026-03-06,686.9,23,29.87,38.63,23
3,182,2026-03-07,653.6,18,36.31,34.9,18
3,182,2026-03-08,275.54,6,45.92,45.36,6
3,182,2026-03-09,455.59,31,14.7,47.79,31
3,182,2026-03-10,266.73,13,20.52,41.12,13
3,182,2026-03-11,475.8,39,12.2,46.07,39
3,182,2026-03-12,290.8,24,12.12,30.48,24
3,182,2026-03-13,258.25,16,16.14,46.76,16
3,182,2026-03-14,606.49,26,23.33,43.9,26
3,182,2026-03-15,909.46,84,10.83,44.14,84
3,182,2026-03-16,552.52,15,36.83,42.43,15
3,182,2026-03-17,625.01,53,11.79,39.74,53
3,200,2026-02-15,119.9,3,39.97,25.18,3
3,200,2026-02-16,240.07,7,34.3,34.2,7
3,200,2026-02-17,396.26,23,17.23,30.32,23
3,200,2026-02-18,217.1,4,54.27,43.61,4
3,200,2026-02-19,132.14,4,33.04,37.77,4
3,200,2026-02-20,74.71,4,18.68,40.19,4
3,200,2026-02-21,144.42,6,24.07,31.51,6
3,200,2026-02-22,75.4,3,25.13,25.72,3
3,200,2026-02-23,223.52,6,37.25,37.8,6
3,200,2026-02-24,155.07,8,19.38,26.04,8
3,200,2026-02-25,283.42,7,40.49,46.86,7
3,200,2026-02-26,84.42,2,42.21,43.68,2
3,200,2026-02-27,273.04,7,39.01,47.17,7
3,200,2026-02-28,396.94,16,24.81,26.36,16
3,200,2026-03-01,341.15,10,34.11,47.11,10
3,200,2026-03-02,115.27,3,38.42,32.75,3
3,200,2026-03-03,94.97,5,18.99,33.35,5
3,200,2026-03-04,173.34,4,43.34,43.0,4
3,200,2026-03-05,144.74,5,28.95,43.85,5
3,200,2026-03-06,277.93,9,30.88,39.92,9
3,200,2026-03-07,318.29,8,39.79,48.45,8
3,200,2026-03-08,65.96,4,16.49,25.01,4
3,200,2026-03-09,34.89,2,17.44,25.28,2
3,200,2026-03-10,93.51,9,10.39,36.13,9
3,200,2026-03-11,244.31,5,48.86,27.43,5
3,200,2026-03-12,151.1,4,37.77,49.27,4
3,200,2026-03-13,278.08,11,25.28,32.0,11
3,200,2026-03-14,300.96,13,23.15,25.87,13
3,200,2026-03-15,76.82,4,19.2,36.42,4
3,200,2026-03-16,348.98,7,49.85,47.86,7
3,200,2026-03-17,71.16,2,35.58,48.81,2
3,166,2026-02-15,886.66,19,46.67,48.3,19
3,166,2026-02-16,206.61,14,14.76,43.12,14
3,166,2026-02-17,508.78,11,46.25,42.37,11
3,166,2026-02-18,308.26,28,11.01,39.08,28
3,166,2026-02-19,119.91,3,39.97,30.39,3
3,166,2026-02-20,367.96,14,26.28,25.93,14
3,166,2026-02-21,520.97,18,28.94,29.38,18
3,166,2026-02-22,83.0,1,83.0,41.42,1
3,166,2026-02-23,875.91,19,46.1,42.75,19
3,166,2026-02-24,588.36,32,18.39,31.68,32
3,166,2026-02-25,633.23,13,48.71,29.7,13
3,166,2026-02-26,509.88,12,42.49,49.9,12
3,166,2026-02-27,95.26,2,47.63,46.42,2
3,166,2026-02-28,769.55,20,38.48,44.8,20
3,166,2026-03-01,872.59,21,41.55,32.16,21
3,166,2026-03-02,136.97,5,27.39,45.52,5
3,166,2026-03-03,480.07,19,25.27,47.55,19
3,166,2026-03-04,565.34,17,33.26,33.02,17
3,166,2026-03-05,518.81,19,27.31,39.51,19
3,166,2026-03-06,323.14,6,53.86,44.18,6
3,166,2026-03-07,229.68,6,38.28,47.24,6
3,166,2026-03-08,767.64,29,26.47,49.03,29
3,166,2026-03-09,142.08,7,20.3,28.44,7
3,166,2026-03-10,764.68,21,36.41,36.27,21
3,166,2026-03-11,441.04,11,40.09,47.24,11
3,166,2026-03-12,333.94,7,47.71,49.57,7
3,166,2026-03-13,169.21,7,24.17,40.82,7
3,166,2026-03-14,915.21,20,45.76,39.34,20
3,166,2026-03-15,1194.47,28,42.66,45.62,28
3,166,2026-03-16,387.87,9,43.1,47.02,9
3,166,2026-03-17,920.36,28,32.87,37.99,28
3,157,2026-02-15,72.58,3,24.19,38.76,3
3,157,2026-02-16,81.29,2,40.65,42.1,2
3,157,2026-02-17,87.41,2,43.7,33.14,2
3,157,2026-02-18,87.45,3,29.15,48.42,3
3,157,2026-02-19,60.67,1,60.67,30.48,1
3,157,2026-02-20,41.47,1,41.47,43.79,1
3,157,2026-02-21,19.92,0,0.0,36.34,0
3,157,2026-02-22,111.34,2,55.67,29.71,2
3,157,2026-02-23,7.36,0,0.0,37.61,0
3,157,2026-02-24,14.34,0,0.0,26.81,0
3,157,2026-02-25,98.74,5,19.75,35.15,5
3,157,2026-02-26,77.66,2,38.83,27.41,2
3,157,2026-02-27,76.46,6,12.74,25.78,6
3,157,2026-02-28,22.83,1,22.83,44.4,1
3,157,2026-03-01,19.69,0,0.0,48.78,0
3,157,2026-03-02,45.84,1,45.84,35.08,1
3,157,2026-03-03,63.38,2,31.69,34.69,2
3,157,2026-03-04,22.59,0,0.0,39.74,0
3,157,2026-03-05,43.52,1,43.52,26.05,1
3,157,2026-03-06,46.19,4,11.55,32.99,4
3,157,2026-03-07,12.22,0,0.0,46.53,0
3,157,2026-03-08,52.37,1,52.37,27.45,1
3,157,2026-03-09,75.28,2,37.64,33.78,2
3,157,2026-03-10,87.49,2,43.74,25.68,2
3,157,2026-03-11,8.69,0,0.0,47.65,0
3,157,2026-03-12,56.98,1,56.98,27.07,1
3,157,2026-03-13,74.82,1,74.82,48.06,1
3,157,2026-03-14,66.64,1,66.64,31.03,1
3,157,2026-03-15,137.16,12,11.43,32.75,12
3,157,2026-03-16,76.07,1,76.07,30.41,1
3,157,2026-03-17,42.49,4,10.62,28.21,4
3,143,2026-02-15,958.43,23,41.67,48.39,23
3,143,2026-02-16,433.25,14,30.95,36.58,14
3,143,2026-02-17,742.44,29,25.6,48.12,29
3,143,2026-02-18,648.73,54,12.01,39.64,54
3,143,2026-02-19,685.08,23,29.79,47.56,23
3,143,2026-02-20,286.24,17,16.84,32.26,17
3,143,2026-02-21,416.48,28,14.87,28.87,28
3,143,2026-02-22,890.63,49,18.18,37.16,49
3,143,2026-02-23,65.53,1,65.53,45.17,1
3,143,2026-02-24,727.23,17,42.78,26.1,17
3,143,2026-02-25,216.66,9,24.07,42.08,9
3,143,2026-02-26,614.3,32,19.2,36.12,32
3,143,2026-02-27,636.61,13,48.97,27.54,13
3,143,2026-02-28,257.14,6,42.86,48.67,6
3,143,2026-03-01,703.17,25,28.13,34.17,25
3,143,2026-03-02,660.12,61,10.82,38.13,61
3,143,2026-03-03,596.36,16,37.27,27.66,16
3,143,2026-03-04,386.35,18,21.46,38.93,18
3,143,2026-03-05,360.37,28,12.87,31.57,28
3,143,2026-03-06,743.18,30,24.77,35.03,30
3,143,2026-03-07,1038.7,22,47.21,46.89,22
3,143,2026-03-08,197.72,11,17.97,39.26,11
3,143,2026-03-09,662.44,23,28.8,49.91,23
3,143,2026-03-10,341.4,16,21.34,26.67,16
3,143,2026-03-11,622.17,35,17.78,35.33,35
3,143,2026-03-12,507.97,26,19.54,28.68,26
3,143,2026-03-13,159.95,4,39.99,25.28,4
3,143,2026-03-14,147.36,3,49.12,27.82,3
3,143,2026-03-15,839.86,25,33.59,25.22,25
3,143,2026-03-16,789.22,50,15.78,48.02,50
3,143,2026-03-17,807.76,19,42.51,29.72,19
3,176,2026-02-15,560.39,19,29.49,27.48,19
3,176,2026-02-16,385.74,10,38.57,38.54,10
3,176,2026-02-17,845.55,53,15.95,28.17,53
3,176,2026-02-18,520.05,11,47.28,26.7,11
3,176,2026-02-19,520.55,10,52.06,39.15,10
3,176,2026-02-20,249.9,6,41.65,45.99,6
3,176,2026-02-21,447.81,23,19.47,31.56,23
3,176,2026-02-22,128.48,4,32.12,46.77,4
3,176,2026-02-23,723.99,65,11.14,41.79,65
3,176,2026-02-24,746.12,29,25.73,40.16,29
3,176,2026-02-25,800.08,20,40.0,28.18,20
3,176,2026-02-26,459.79,11,41.8,47.22,11
3,176,2026-02-27,591.48,14,42.25,28.93,14
3,176,2026-02-28,818.43,38,21.54,44.33,38
3,176,2026-03-01,559.0,49,11.41,26.66,49
3,176,2026-03-02,133.91,2,66.96,28.64,2
3,176,2026-03-03,555.52,22,25.25,34.83,22
3,176,2026-03-04,379.86,8,47.48,47.93,8
3,176,2026-03-05,273.68,8,34.21,33.18,8
3,176,2026-03-06,276.53,5,55.31,37.79,5
3,176,2026-03-07,479.69,10,47.97,42.21,10
3,176,2026-03-08,787.72,16,49.23,40.13,16
3,176,2026-03-09,659.17,19,34.69,36.73,19
3,176,2026-03-10,124.68,4,31.17,33.56,4
3,176,2026-03-11,424.99,12,35.42,31.29,12
3,176,2026-03-12,273.38,13,21.03,32.22,13
3,176,2026-03-13,457.21,20,22.86,47.65,20
3,176,2026-03-14,1097.34,33,33.25,33.71,33
3,176,2026-03-15,430.3,10,43.03,37.94,10
3,176,2026-03-16,400.47,19,21.08,35.6,19
3,176,2026-03-17,633.15,15,42.21,47.26,15
4,245,2026-02-15,43.16,1,43.16,32.38,1
4,245,2026-02-16,121.14,4,30.29,38.57,4
4,245,2026-02-17,62.08,1,62.08,39.54,1
4,245,2026-02-18,46.6,1,46.6,46.9,1
4,245,2026-02-19,122.55,6,20.42,44.75,6
4,245,2026-02-20,167.84,9,18.65,41.19,9
4,245,2026-02-21,117.8,5,23.56,37.11,5
4,245,2026-02-22,85.35,2,42.67,38.44,2
4,245,2026-02-23,34.2,0,0.0,31.31,0
4,245,2026-02-24,173.41,4,43.35,49.6,4
4,245,2026-02-25,11.89,0,0.0,48.35,0
4,245,2026-02-26,188.94,6,31.49,49.77,6
4,245,2026-02-27,115.8,5,23.16,39.19,5
4,245,2026-02-28,68.09,5,13.62,35.69,5
4,245,2026-03-01,220.82,6,36.8,36.91,6
4,245,2026-03-02,92.49,6,15.42,29.53,6
4,245,2026-03-03,72.66,1,72.66,26.36,1
4,245,2026-03-04,199.68,9,22.19,38.71,9
4,245,2026-03-05,56.47,1,56.47,48.14,1
4,245,2026-03-06,131.62,7,18.8,47.28,7
4,245,2026-03-07,152.34,14,10.88,33.44,14
4,245,2026-03-08,176.37,8,22.05,35.75,8
4,245,2026-03-09,51.61,1,51.61,39.27,1
4,245,2026-03-10,63.17,1,63.17,46.02,1
4,245,2026-03-11,39.68,1,39.68,32.92,1
4,245,2026-03-12,47.49,1,47.49,45.63,1
4,245,2026-03-13,46.75,1,46.75,48.86,1
4,245,2026-03-14,37.94,0,0.0,49.47,0
4,245,2026-03-15,66.88,2,33.44,27.39,2
4,245,2026-03-16,147.37,7,21.05,36.49,7
4,245,2026-03-17,38.6,2,19.3,30.51,2
4,240,2026-02-15,220.48,11,20.04,32.71,11
4,240,2026-02-16,711.9,20,35.59,34.67,20
4,240,2026-02-17,318.5,22,14.48,27.05,22
4,240,2026-02-18,1062.6,38,27.96,43.48,38
4,240,2026-02-19,500.13,14,35.72,34.5,14
4,240,2026-02-20,686.47,32,21.45,47.05,32
4,240,2026-02-21,843.91,20,42.2,38.1,20
4,240,2026-02-22,657.09,21,31.29,40.39,21
4,240,2026-02-23,1039.66,30,34.66,34.32,30
4,240,2026-02-24,719.01,21,34.24,42.47,21
4,240,2026-02-25,484.71,11,44.06,30.18,11
4,240,2026-02-26,517.08,19,27.21,31.22,19
4,240,2026-02-27,465.26,24,19.39,40.01,24
4,240,2026-02-28,893.35,81,11.03,48.38,81
4,240,2026-03-01,404.74,10,40.47,36.31,10
4,240,2026-03-02,1244.95,48,25.94,33.63,48
4,240,2026-03-03,487.43,16,30.46,43.1,16
4,240,2026-03-04,1353.77,99,13.67,31.37,99
4,240,2026-03-05,308.38,12,25.7,49.93,12
4,240,2026-03-06,601.36,35,17.18,46.34,35
4,240,2026-03-07,1160.16,34,34.12,45.25,34
4,240,2026-03-08,1655.91,33,50.18,34.11,33
4,240,2026-03-09,1032.76,75,13.77,47.9,75
4,240,2026-03-10,201.19,5,40.24,26.25,5
4,240,2026-03-11,164.83,3,54.94,36.33,3
4,240,2026-03-12,429.08,9,47.68,31.96,9
4,240,2026-03-13,1192.24,62,19.23,32.79,62
4,240,2026-03-14,947.24,49,19.33,27.31,49
4,240,2026-03-15,161.26,4,40.31,44.61,4
4,240,2026-03-16,1161.95,24,48.41,29.4,24
4,240,2026-03-17,664.65,13,51.13,47.37,13
4,253,2026-02-15,412.87,9,45.87,29.88,9
4,253,2026-02-16,670.15,52,12.89,27.54,52
4,253,2026-02-17,849.0,49,17.33,28.1,49
4,253,2026-02-18,625.34,15,41.69,43.08,15
4,253,2026-02-19,262.78,5,52.56,31.14,5
4,253,2026-02-20,76.31,1,76.31,44.16,1
4,253,2026-02-21,690.84,63,10.97,37.61,63
4,253,2026-02-22,184.89,12,15.41,26.21,12
4,253,2026-02-23,228.73,14,16.34,46.54,14
4,253,2026-02-24,759.33,23,33.01,31.98,23
4,253,2026-02-25,286.7,16,17.92,27.75,16
4,253,2026-02-26,386.84,10,38.68,43.86,10
4,253,2026-02-27,172.63,6,28.77,25.01,6
4,253,2026-02-28,683.48,16,42.72,41.94,16
4,253,2026-03-01,582.49,18,32.36,35.1,18
4,253,2026-03-02,681.75,14,48.7,48.58,14
4,253,2026-03-03,386.25,11,35.11,42.96,11
4,253,2026-03-04,908.18,22,41.28,38.09,22
4,253,2026-03-05,456.27,15,30.42,37.49,15
4,253,2026-03-06,840.75,46,18.28,39.99,46
4,253,2026-03-07,686.64,31,22.15,40.11,31
4,253,2026-03-08,710.47,28,25.37,34.34,28
4,253,2026-03-09,444.31,24,18.51,25.4,24
4,253,2026-03-10,537.98,15,35.87,28.68,15
4,253,2026-03-11,999.68,24,41.65,43.73,24
4,253,2026-03-12,706.48,31,22.79,31.11,31
4,253,2026-03-13,87.81,4,21.95,35.98,4
4,253,2026-03-14,811.5,28,28.98,36.63,28
4,253,2026-03-15,1195.55,41,29.16,35.4,41
4,253,2026-03-16,121.88,2,60.94,47.43,2
4,253,2026-03-17,1008.9,46,21.93,26.33,46
4,227,2026-02-15,519.73,20,25.99,41.34,20
4,227,2026-02-16,361.97,10,36.2,33.87,10
4,227,2026-02-17,481.92,16,30.12,48.35,16
4,227,2026-02-18,993.23,34,29.21,33.81,34
4,227,2026-02-19,258.42,5,51.68,29.15,5
4,227,2026-02-20,885.85,55,16.11,42.78,55
4,227,2026-02-21,381.94,34,11.23,30.47,34
4,227,2026-02-22,686.94,62,11.08,35.09,62
4,227,2026-02-23,716.25,25,28.65,40.54,25
4,227,2026-02-24,254.75,21,12.13,37.92,21
4,227,2026-02-25,134.94,4,33.74,37.19,4
4,227,2026-02-26,808.81,70,11.55,44.48,70
4,227,2026-02-27,747.99,22,34.0,26.68,22
4,227,2026-02-28,1129.71,23,49.12,34.45,23
4,227,2026-03-01,816.87,29,28.17,43.06,29
4,227,2026-03-02,350.34,22,15.92,47.87,22
4,227,2026-03-03,126.93,5,25.39,34.86,5
4,227,2026-03-04,117.8,5,23.56,48.84,5
4,227,2026-03-05,213.54,6,35.59,35.44,6
4,227,2026-03-06,695.78,43,16.18,38.68,43
4,227,2026-03-07,370.43,7,52.92,25.01,7
4,227,2026-03-08,156.87,3,52.29,31.64,3
4,227,2026-03-09,544.83,43,12.67,36.71,43
4,227,2026-03-10,910.83,19,47.94,37.34,19
4,227,2026-03-11,144.03,5,28.81,47.49,5
4,227,2026-03-12,563.3,11,51.21,46.26,11
4,227,2026-03-13,889.29,43,20.68,38.96,43
4,227,2026-03-14,1088.85,25,43.55,33.26,25
4,227,2026-03-15,746.13,24,31.09,41.69,24
4,227,2026-03-16,771.92,22,35.09,42.07,22
4,227,2026-03-17,659.22,16,41.2,31.13,16
4,216,2026-02-15,2243.19,82,27.36,31.8,82
4,216,2026-02-16,1880.11,85,22.12,49.32,85
4,216,2026-02-17,2234.77,185,12.08,39.79,185
4,216,2026-02-18,1862.94,91,20.47,45.6,91
4,216,2026-02-19,1248.84,28,44.6,30.47,28
4,216,2026-02-20,1929.54,67,28.8,28.83,67
4,216,2026-02-21,383.49,12,31.96,34.07,12
4,216,2026-02-22,2283.8,85,26.87,33.28,85
4,216,2026-02-23,311.23,18,17.29,37.03,18
4,216,2026-02-24,1646.01,130,12.66,32.85,130
4,216,2026-02-25,1662.4,60,27.71,45.38,60
4,216,2026-02-26,472.91,16,29.56,25.76,16
4,216,2026-02-27,2192.75,148,14.82,30.89,148
4,216,2026-02-28,2801.38,94,29.8,48.96,94
4,216,2026-03-01,1553.0,59,26.32,46.24,59
4,216,2026-03-02,867.87,25,34.71,29.12,25
4,216,2026-03-03,451.48,19,23.76,34.42,19
4,216,2026-03-04,352.82,26,13.57,44.9,26
4,216,2026-03-05,167.16,5,33.43,37.32,5
4,216,2026-03-06,347.74,7,49.68,45.2,7
4,216,2026-03-07,2014.11,40,50.35,25.05,40
4,216,2026-03-08,688.32,44,15.64,49.59,44
4,216,2026-03-09,867.9,23,37.73,45.67,23
4,216,2026-03-10,970.67,29,33.47,26.01,29
4,216,2026-03-11,2084.99,89,23.43,25.97,89
4,216,2026-03-12,1283.78,25,51.35,40.36,25
4,216,2026-03-13,1908.87,107,17.84,29.25,107
4,216,2026-03-14,1299.73,26,49.99,27.69,26
4,216,2026-03-15,1502.56,43,34.94,38.15,43
4,216,2026-03-16,1641.73,76,21.6,26.62,76
4,216,2026-03-17,1322.57,64,20.67,41.09,64
4,249,2026-02-15,747.23,53,14.1,40.16,53
4,249,2026-02-16,545.28,48,11.36,46.3,48
4,249,2026-02-17,607.73,16,37.98,45.26,16
4,249,2026-02-18,454.51,14,32.47,32.34,14
4,249,2026-02-19,758.05,29,26.14,45.17,29
4,249,2026-02-20,255.34,5,51.07,32.73,5
4,249,2026-02-21,445.78,22,20.26,28.72,22
4,249,2026-02-22,262.76,19,13.83,39.69,19
4,249,2026-02-23,155.73,10,15.57,36.22,10
4,249,2026-02-24,157.81,12,13.15,44.26,12
4,249,2026-02-25,526.09,15,35.07,42.97,15
4,249,2026-02-26,490.83,32,15.34,41.11,32
4,249,2026-02-27,947.98,29,32.69,39.69,29
4,249,2026-02-28,1096.36,59,18.58,36.83,59
4,249,2026-03-01,117.46,7,16.78,29.79,7
4,249,2026-03-02,142.28,12,11.86,46.33,12
4,249,2026-03-03,249.52,14,17.82,37.44,14
4,249,2026-03-04,758.63,29,26.16,42.73,29
4,249,2026-03-05,317.2,20,15.86,33.17,20
4,249,2026-03-06,804.93,29,27.76,32.87,29
4,249,2026-03-07,1119.46,34,32.93,42.5,34
4,249,2026-03-08,89.87,2,44.94,48.86,2
4,249,2026-03-09,479.08,16,29.94,49.71,16
4,249,2026-03-10,190.02,4,47.5,31.0,4
4,249,2026-03-11,642.47,13,49.42,47.68,13
4,249,2026-03-12,648.41,24,27.02,44.27,24
4,249,2026-03-13,608.65,15,40.58,45.01,15
4,249,2026-03-14,503.79,49,10.28,37.07,49
4,249,2026-03-15,907.62,30,30.25,30.28,30
4,249,2026-03-16,343.87,9,38.21,43.41,9
4,249,2026-03-17,432.97,13,33.31,47.24,13
4,218,2026-02-15,218.16,6,36.36,40.31,6
4,218,2026-02-16,80.87,1,80.87,45.01,1
4,218,2026-02-17,83.24,2,41.62,38.68,2
4,218,2026-02-18,116.13,2,58.07,26.11,2
4,218,2026-02-19,69.74,2,34.87,40.68,2
4,218,2026-02-20,160.67,5,32.13,46.96,5
4,218,2026-02-21,207.36,4,51.84,40.22,4
4,218,2026-02-22,75.42,3,25.14,39.77,3
4,218,2026-02-23,81.78,3,27.26,41.3,3
4,218,2026-02-24,18.4,0,0.0,47.61,0
4,218,2026-02-25,51.82,2,25.91,38.27,2
4,218,2026-02-26,21.17,0,0.0,36.23,0
4,218,2026-02-27,82.81,3,27.6,48.97,3
4,218,2026-02-28,219.85,10,21.99,45.36,10
